Initializing for N = 1000
Setup Time  = 0.004575
Run Time = 8.989393

Initializing for N = 2000
Setup Time  = 0.022474
Run Time = 82.871880

Initializing for N = 3000
Setup Time  = 0.049330
Run Time = 339.892429

Initializing for N = 4000
Setup Time  = 0.076936
Run Time = 827.185633

